transaction_id,account_id,transaction_type,amount,transaction_date,channel
2028,463,Withdrawal,27326.39,2025/09/29,Branch
2029,78,Loan Payment,38172.39,2025/05/24,Branch
2030,828,Withdrawal,31855.47,2023/02/11,Branch
2031,725,Withdrawal,14718.60,2024/08/27,Online
2032,85,Deposit,43309.27,2024/05/03,ATM
2033,205,Deposit,10720.99,2025/12/11,Online
2034,590,Deposit,18408.36,2023/03/24,Mobile
2035,75,Loan Payment,14403.07,2024/07/30,Branch
2036,588,Withdrawal,2491.29,2024/09/23,Branch
2037,611,Loan Payment,17560.43,2024/08/03,Branch
2038,133,Loan Payment,16785.64,2024/08/29,Online
2039,608,Loan Payment,44495.80,2025/10/15,ATM
2040,877,Loan Payment,31419.65,2023/08/16,ATM
2041,12,Deposit,5147.11,2023/06/13,ATM
2042,868,Withdrawal,20772.77,2025/07/02,Mobile
2043,729,Withdrawal,43493.42,2024/09/27,ATM
2044,758,Withdrawal,2503.60,2025/02/03,Online
2045,294,Withdrawal,38036.68,2025/04/20,ATM
2046,628,Loan Payment,9775.92,2023/04/16,ATM
2047,216,Loan Payment,8953.37,2024/02/21,Branch
2048,662,Deposit,36055.41,2024/10/28,Branch
2049,606,Loan Payment,26822.45,2024/10/31,Mobile
2050,371,Loan Payment,26306.31,2023/09/12,Branch
2051,303,Loan Payment,11907.73,2023/06/02,Mobile
2052,35,Loan Payment,34149.11,2023/02/09,Mobile
2053,436,Deposit,10331.62,2023/05/10,Branch
2054,649,Withdrawal,45626.84,2023/10/28,Branch
2055,597,Deposit,29469.16,2023/08/16,Online
2056,99,Deposit,25117.47,2025/08/02,Branch
2057,715,Withdrawal,41459.03,2023/08/21,ATM
2058,406,Loan Payment,33354.32,2025/06/16,Mobile
2059,583,Loan Payment,43463.94,2023/09/30,Online
2060,638,Loan Payment,14590.02,2025/03/16,ATM
2061,789,Withdrawal,46504.77,2024/10/12,Branch
2062,796,Loan Payment,13519.43,2025/10/01,Branch
2063,90,Deposit,5075.73,2024/03/20,ATM
2064,961,Loan Payment,3889.54,2024/08/03,ATM
2065,89,Withdrawal,34148.85,2025/11/29,ATM
2066,567,Withdrawal,48723.08,2025/09/22,Online
2067,683,Deposit,43442.70,2025/05/30,Online
2068,883,Withdrawal,28304.10,2024/01/05,Branch
2069,450,Loan Payment,31545.37,2024/04/25,Mobile
2070,827,Withdrawal,45518.88,2025/02/28,Mobile
2071,923,Deposit,41628.76,2023/05/11,ATM
2072,961,Deposit,23494.23,2023/06/18,ATM
2073,636,Withdrawal,17915.98,2025/09/10,ATM
2074,31,Withdrawal,4004.61,2023/04/28,Branch
2075,758,Withdrawal,5188.04,2025/02/01,ATM
2076,754,Withdrawal,41845.07,2025/01/28,ATM
2077,148,Deposit,22100.93,2025/07/30,Online
2078,116,Loan Payment,48381.08,2024/05/23,Branch
2079,53,Loan Payment,45809.26,2025/07/18,Mobile
2080,494,Loan Payment,22186.93,2025/09/17,Branch
2081,566,Deposit,43786.78,2024/04/11,ATM
2082,692,Loan Payment,11447.46,2024/02/13,Branch
2083,51,Loan Payment,8954.51,2024/07/09,Online
2084,214,Loan Payment,7588.95,2025/01/09,Branch
2085,970,Loan Payment,16216.12,2023/11/09,Mobile
2086,935,Withdrawal,18706.29,2024/11/30,Online
2087,826,Loan Payment,5469.26,2024/03/29,Online
2088,852,Loan Payment,17112.15,2024/02/22,ATM
2089,39,Loan Payment,42833.84,2025/06/15,Branch
2090,215,Deposit,28904.50,2025/03/08,Online
2091,162,Loan Payment,16214.66,2023/10/09,ATM
2092,552,Loan Payment,6181.60,2025/05/06,ATM
2093,845,Deposit,26424.76,2023/10/14,Mobile
2094,584,Withdrawal,22484.48,2024/06/13,Mobile
2095,951,Loan Payment,35934.94,2025/10/03,Online
2096,828,Withdrawal,40771.67,2025/01/03,ATM
2097,523,Withdrawal,18628.68,2023/06/13,Branch
2098,169,Loan Payment,15673.40,2023/05/19,Mobile
2099,308,Deposit,38991.81,2025/01/16,Online
2100,276,Deposit,41733.52,2025/04/09,ATM
2101,561,Withdrawal,10260.68,2024/02/02,ATM
2102,770,Withdrawal,43659.99,2024/05/23,ATM
2103,469,Loan Payment,19630.47,2023/09/02,Branch
2104,254,Loan Payment,10502.76,2025/01/06,Branch
2105,16,Loan Payment,47128.20,2024/05/23,ATM
2106,233,Loan Payment,43268.55,2023/10/02,Mobile
2107,14,Withdrawal,1800.81,2025/04/25,Online
2108,736,Loan Payment,35415.23,2024/06/23,Mobile
2109,526,Deposit,44924.89,2024/05/05,Online
2110,168,Withdrawal,19223.83,2025/03/24,Mobile
2111,847,Withdrawal,35634.03,2023/03/23,Mobile
2112,53,Withdrawal,20853.87,2023/07/29,ATM
2113,787,Loan Payment,23229.84,2025/03/22,Online
2114,1,Withdrawal,42315.25,2022/12/31,Online
2115,200,Deposit,30125.10,2022/12/18,ATM
2116,1,Withdrawal,47928.19,2023/07/30,ATM
2117,312,Withdrawal,7085.20,2025/09/13,Mobile
2118,527,Withdrawal,29585.57,2023/02/10,Mobile
2119,835,Loan Payment,47355.42,2023/10/16,Mobile
2120,346,Loan Payment,13735.01,2025/03/06,Online
2121,457,Loan Payment,22946.95,2025/02/22,Mobile
2122,126,Loan Payment,22253.72,2022/12/22,ATM
2123,440,Withdrawal,7362.23,2024/08/31,Mobile
2124,640,Withdrawal,47438.35,2023/12/14,Mobile
2125,623,Withdrawal,47830.66,2025/02/08,Mobile
2126,248,Withdrawal,20455.69,2025/10/03,Mobile
2127,763,Withdrawal,46942.25,2023/01/14,ATM
2128,421,Deposit,40533.66,2023/07/01,Online
2129,195,Withdrawal,43040.76,2023/10/25,ATM
2130,598,Deposit,26368.31,2024/09/29,Online
2131,31,Loan Payment,40968.71,2023/04/22,Mobile
2132,501,Withdrawal,45323.12,2025/01/25,ATM
2133,248,Loan Payment,5128.31,2023/11/03,Branch
2134,996,Deposit,12701.90,2025/08/07,Mobile
2135,877,Deposit,12913.09,2024/03/06,Online
2136,123,Withdrawal,7031.17,2024/05/22,Mobile
2137,523,Deposit,7970.92,2023/02/24,Mobile
2138,452,Loan Payment,35008.26,2023/11/06,Mobile
2139,253,Loan Payment,12404.70,2025/12/11,Online
2140,728,Loan Payment,21865.59,2024/03/13,Online
2141,383,Withdrawal,19380.09,2025/07/11,Mobile
2142,684,Deposit,17001.68,2025/12/06,Online
2143,920,Loan Payment,18253.13,2023/07/03,Branch
2144,415,Loan Payment,33632.61,2024/03/23,ATM
2145,268,Withdrawal,28832.59,2023/05/28,Online
2146,180,Deposit,7527.25,2024/01/01,Online
2147,899,Loan Payment,47732.24,2023/12/23,Branch
2148,423,Withdrawal,43224.65,2024/07/06,Online
2149,183,Loan Payment,41132.75,2024/03/29,Mobile
2150,951,Loan Payment,32420.57,2025/08/19,Branch
2151,351,Withdrawal,41200.72,2025/05/31,Branch
2152,851,Withdrawal,42007.00,2024/02/11,Mobile
2153,80,Deposit,34612.50,2023/10/20,Mobile
2154,97,Loan Payment,13368.56,2024/01/17,Mobile
2155,857,Withdrawal,14811.36,2025/07/10,Online
2156,949,Deposit,48500.56,2023/07/05,ATM
2157,699,Loan Payment,21580.67,2024/08/20,Online
2158,770,Deposit,27185.06,2025/11/01,ATM
2159,913,Deposit,32083.49,2023/04/29,ATM
2160,607,Deposit,8494.40,2023/01/15,Mobile
2161,317,Loan Payment,26593.25,2022/12/19,Mobile
2162,379,Loan Payment,11852.66,2024/05/09,Mobile
2163,453,Loan Payment,49089.57,2024/12/26,Mobile
2164,443,Withdrawal,8139.74,2025/05/11,Branch
2165,223,Withdrawal,2331.23,2023/07/12,ATM
2166,726,Loan Payment,25881.35,2023/06/30,Online
2167,440,Loan Payment,23395.49,2025/09/05,Branch
2168,592,Deposit,39412.14,2025/04/15,Online
2169,984,Deposit,45485.48,2023/12/13,Online
2170,187,Loan Payment,30858.40,2024/02/11,Online
2171,469,Withdrawal,2887.88,2023/11/30,ATM
2172,50,Withdrawal,44391.30,2023/06/16,ATM
2173,695,Deposit,11860.59,2023/03/09,Mobile
2174,354,Loan Payment,27786.29,2025/04/27,Branch
2175,269,Deposit,29728.82,2023/12/05,Mobile
2176,486,Withdrawal,28072.58,2025/05/14,Mobile
2177,908,Deposit,41102.97,2025/01/23,Mobile
2178,166,Deposit,22498.68,2023/10/06,ATM
2179,760,Deposit,26249.72,2023/08/24,Mobile
2180,612,Deposit,15082.70,2024/11/24,Mobile
2181,173,Withdrawal,34094.06,2023/02/22,Online
2182,314,Deposit,3869.10,2024/12/12,Mobile
2183,86,Loan Payment,19433.36,2023/02/10,Mobile
2184,202,Deposit,10402.12,2025/02/27,Online
2185,28,Withdrawal,11394.06,2025/03/24,Online
2186,991,Loan Payment,41246.70,2023/07/02,Online
2187,612,Deposit,48795.27,2024/04/08,Mobile
2188,132,Loan Payment,32532.60,2023/10/08,Branch
2189,354,Deposit,41048.65,2023/05/27,Branch
2190,447,Deposit,27397.54,2023/11/28,Online
2191,882,Deposit,48261.26,2024/06/17,Branch
2192,240,Withdrawal,4326.21,2024/05/02,ATM
2193,923,Withdrawal,21584.19,2023/08/07,Online
2194,149,Deposit,34336.24,2025/05/19,Mobile
2195,61,Loan Payment,28842.56,2024/10/28,Branch
2196,44,Deposit,47469.43,2025/02/19,Online
2197,686,Deposit,17618.40,2023/06/06,Mobile
2198,303,Withdrawal,15272.51,2023/10/06,ATM
2199,654,Deposit,23361.19,2024/10/30,Branch
2200,342,Loan Payment,23849.61,2025/05/18,Mobile
2201,678,Withdrawal,7848.60,2024/04/17,Mobile
2202,750,Deposit,48807.76,2023/01/18,ATM
2203,689,Withdrawal,19587.58,2025/02/01,Branch
2204,661,Withdrawal,11636.43,2023/08/19,Branch
2205,450,Loan Payment,41573.54,2024/06/26,Online
2206,795,Loan Payment,33358.50,2025/11/03,Mobile
2207,826,Withdrawal,6218.59,2024/05/06,ATM
2208,941,Withdrawal,35156.13,2024/01/31,Mobile
2209,254,Loan Payment,49688.11,2024/06/24,Branch
2210,815,Loan Payment,40950.30,2024/08/17,Mobile
2211,237,Loan Payment,29926.36,2024/08/09,Mobile
2212,60,Deposit,27516.78,2023/04/29,ATM
2213,32,Loan Payment,30442.57,2024/02/11,ATM
2214,851,Loan Payment,46175.19,2024/04/30,Branch
2215,73,Withdrawal,12171.56,2023/05/06,ATM
2216,935,Withdrawal,35491.42,2025/06/25,Online
2217,530,Loan Payment,13313.65,2024/09/04,Online
2218,490,Withdrawal,26590.82,2024/02/17,Online
2219,708,Loan Payment,48271.22,2025/07/28,Mobile
2220,386,Deposit,19823.37,2025/03/08,Branch
2221,50,Withdrawal,39218.95,2023/05/17,Online
2222,600,Withdrawal,35168.51,2023/07/13,Mobile
2223,192,Withdrawal,9849.97,2024/07/30,ATM
2224,362,Withdrawal,44025.37,2023/08/29,Branch
2225,410,Deposit,21776.46,2024/12/09,Branch
2226,785,Loan Payment,26055.20,2025/03/26,Branch
2227,239,Deposit,11180.38,2024/01/12,Mobile
2228,181,Withdrawal,8695.38,2025/08/22,Mobile
2229,181,Loan Payment,46349.66,2023/07/12,Branch
2230,841,Deposit,4850.94,2023/04/17,Mobile
2231,621,Withdrawal,33426.25,2024/09/20,Mobile
2232,676,Withdrawal,5642.74,2025/09/29,Online
2233,21,Deposit,42082.92,2023/12/22,Branch
2234,647,Deposit,39259.42,2023/07/15,Branch
2235,631,Withdrawal,11132.20,2025/07/04,ATM
2236,67,Loan Payment,13539.19,2024/06/23,Branch
2237,1,Deposit,5511.11,2023/07/26,Mobile
2238,234,Deposit,8795.08,2025/01/12,ATM
2239,322,Deposit,44662.39,2023/03/30,ATM
2240,408,Withdrawal,22963.47,2024/03/04,ATM
2241,872,Loan Payment,10289.47,2023/12/21,Branch
2242,597,Deposit,2094.76,2024/10/15,Branch
2243,151,Withdrawal,26390.51,2024/07/29,Branch
2244,629,Deposit,33278.59,2025/08/27,Online
2245,250,Deposit,21950.46,2023/02/20,Mobile
2246,143,Withdrawal,18638.26,2025/04/28,ATM
2247,728,Deposit,39387.36,2024/12/16,Branch
2248,622,Loan Payment,44172.27,2024/07/08,Mobile
2249,741,Deposit,47027.30,2022/12/30,Mobile
2250,843,Deposit,48352.31,2025/04/04,Mobile
2251,70,Deposit,9067.14,2025/03/23,ATM
2252,861,Deposit,37020.99,2025/08/05,ATM
2253,728,Withdrawal,23206.09,2025/07/10,ATM
2254,529,Loan Payment,25006.78,2025/04/18,Branch
2255,933,Deposit,13311.77,2023/04/14,Online
2256,788,Deposit,26984.62,2025/07/18,Branch
2257,89,Withdrawal,49002.89,2025/07/10,ATM
2258,751,Loan Payment,29404.19,2023/09/24,ATM
2259,73,Deposit,31412.27,2023/04/04,Online
2260,312,Withdrawal,47979.58,2024/06/29,ATM
2261,245,Deposit,44928.62,2023/02/08,Online
2262,417,Deposit,36784.09,2024/11/10,Mobile
2263,576,Deposit,13067.47,2023/04/06,Online
2264,761,Loan Payment,38423.90,2023/10/29,Mobile
2265,522,Deposit,17719.51,2025/02/22,Mobile
2266,883,Loan Payment,26432.91,2024/08/22,Mobile
2267,367,Loan Payment,21969.75,2024/07/17,Online
2268,868,Deposit,39265.01,2024/01/04,ATM
2269,304,Deposit,23653.84,2023/09/03,ATM
2270,721,Withdrawal,5565.26,2024/04/29,Branch
2271,626,Deposit,10358.70,2023/06/16,Mobile
2272,983,Withdrawal,31928.01,2022/12/28,Mobile
2273,823,Loan Payment,20968.64,2024/04/20,Branch
2274,311,Deposit,948.48,2025/05/02,Mobile
2275,4,Withdrawal,39663.42,2025/02/03,Mobile
2276,28,Loan Payment,13908.93,2024/10/21,ATM
2277,918,Withdrawal,30175.85,2024/02/24,Branch
2278,402,Loan Payment,9975.11,2025/09/04,Branch
2279,586,Withdrawal,8097.71,2025/11/01,Branch
2280,606,Withdrawal,26664.88,2024/01/17,Online
2281,899,Loan Payment,39461.56,2024/07/30,Online
2282,970,Deposit,8650.57,2024/11/05,Online
2283,417,Loan Payment,30054.70,2025/08/29,Mobile
2284,723,Withdrawal,25677.13,2024/10/27,Mobile
2285,137,Loan Payment,43160.98,2023/12/07,Online
2286,530,Deposit,10561.19,2024/10/07,Mobile
2287,237,Withdrawal,12004.79,2024/09/14,ATM
2288,395,Deposit,3694.71,2023/09/24,Branch
2289,295,Withdrawal,28991.25,2025/05/06,Mobile
2290,469,Loan Payment,4203.65,2023/11/22,Branch
2291,867,Withdrawal,40845.51,2023/05/07,Branch
2292,940,Deposit,36886.03,2023/07/06,Online
2293,118,Deposit,21297.43,2023/09/29,ATM
2294,720,Withdrawal,33707.12,2023/01/15,ATM
2295,450,Deposit,32829.97,2023/07/21,Mobile
2296,535,Loan Payment,44132.30,2024/05/06,Mobile
2297,906,Deposit,11073.75,2023/09/04,Branch
2298,139,Loan Payment,19780.30,2024/08/22,Mobile
2299,816,Loan Payment,30335.81,2023/12/26,Online
2300,61,Deposit,27203.11,2023/05/21,Online
2301,652,Deposit,16771.98,2024/10/14,Branch
2302,193,Deposit,4431.84,2025/03/25,Mobile
2303,461,Withdrawal,47891.21,2024/08/11,Online
2304,914,Loan Payment,35116.12,2025/08/22,Online
2305,481,Withdrawal,48442.27,2025/10/22,Mobile
2306,615,Withdrawal,37116.51,2025/01/30,ATM
2307,226,Loan Payment,36157.86,2025/01/14,ATM
2308,380,Loan Payment,6789.32,2024/01/29,Online
2309,178,Deposit,25725.90,2023/03/09,ATM
2310,348,Deposit,40669.98,2025/12/09,Mobile
2311,395,Withdrawal,43070.73,2024/10/04,ATM
2312,303,Deposit,26624.84,2024/08/08,Branch
2313,821,Deposit,43475.21,2024/05/05,Mobile
2314,184,Deposit,33242.42,2024/11/15,Branch
2315,973,Loan Payment,36471.40,2023/03/07,Mobile
2316,384,Withdrawal,32139.94,2024/03/10,Online
2317,148,Deposit,22722.34,2023/06/08,ATM
2318,346,Loan Payment,25056.26,2024/09/17,Online
2319,785,Deposit,9875.72,2024/09/21,Branch
2320,190,Withdrawal,26027.80,2023/01/12,ATM
2321,893,Deposit,1368.06,2023/03/27,Branch
2322,878,Withdrawal,36545.29,2024/09/27,ATM
2323,698,Deposit,42894.61,2024/05/06,Branch
2324,412,Deposit,21160.05,2023/01/31,Online
2325,906,Loan Payment,49384.19,2024/04/27,Mobile
2326,361,Withdrawal,19510.43,2024/06/07,Mobile
2327,812,Deposit,20217.82,2025/08/14,Mobile
2328,644,Loan Payment,35993.27,2025/01/10,Branch
2329,620,Loan Payment,43891.15,2024/07/25,ATM
2330,941,Withdrawal,36297.86,2024/03/12,Mobile
2331,266,Deposit,11278.95,2023/08/13,ATM
2332,395,Withdrawal,45842.56,2025/11/24,Mobile
2333,471,Loan Payment,43249.44,2025/09/21,Online
2334,31,Deposit,779.13,2024/08/08,Online
2335,276,Loan Payment,21825.64,2022/12/17,Mobile
2336,459,Loan Payment,19943.62,2023/02/08,Online
2337,529,Withdrawal,31619.37,2022/12/23,ATM
2338,225,Withdrawal,18234.89,2025/05/15,Online
2339,51,Loan Payment,7575.12,2024/11/16,ATM
2340,878,Deposit,5282.73,2023/03/19,Mobile
2341,719,Loan Payment,45484.77,2024/10/27,ATM
2342,242,Loan Payment,27271.19,2023/01/28,Branch
2343,916,Loan Payment,3263.87,2025/09/14,Mobile
2344,677,Withdrawal,18174.77,2024/07/29,ATM
2345,568,Withdrawal,17839.48,2025/02/13,Mobile
2346,424,Deposit,25104.47,2025/01/19,Branch
2347,803,Loan Payment,21575.91,2024/12/02,Online
2348,842,Loan Payment,30168.96,2024/02/07,Branch
2349,555,Deposit,46245.23,2025/04/09,Online
2350,365,Withdrawal,23679.88,2023/11/26,ATM
2351,565,Deposit,8584.86,2023/08/29,Mobile
2352,291,Deposit,26955.51,2025/11/19,Mobile
2353,341,Loan Payment,6460.42,2023/06/27,Branch
2354,765,Withdrawal,25912.76,2025/11/16,Mobile
2355,100,Deposit,14157.02,2025/09/28,Branch
2356,390,Withdrawal,36291.47,2025/01/10,ATM
2357,968,Withdrawal,8862.93,2024/04/15,ATM
2358,973,Withdrawal,39992.11,2025/02/03,Mobile
2359,468,Deposit,30282.54,2023/09/23,Branch
2360,860,Loan Payment,34346.69,2023/09/19,ATM
2361,48,Deposit,34697.60,2023/10/03,ATM
2362,265,Deposit,5198.24,2023/11/23,Branch
2363,360,Withdrawal,19658.96,2025/01/16,ATM
2364,242,Deposit,17563.41,2025/12/07,Online
2365,501,Loan Payment,39183.74,2023/01/25,Online
2366,879,Withdrawal,822.49,2024/05/06,Branch
2367,55,Loan Payment,6998.32,2023/04/25,ATM
2368,886,Loan Payment,43087.61,2025/02/25,ATM
2369,518,Deposit,13017.79,2025/09/23,Branch
2370,730,Withdrawal,12572.42,2025/02/05,ATM
2371,645,Loan Payment,32157.94,2024/06/03,Online
2372,673,Deposit,9153.31,2024/06/17,ATM
2373,909,Deposit,45789.34,2023/09/16,Online
2374,612,Loan Payment,38413.50,2023/10/08,Mobile
2375,190,Loan Payment,21260.25,2025/01/08,Branch
2376,930,Loan Payment,31347.70,2025/08/17,Mobile
2377,48,Withdrawal,2869.87,2023/06/21,ATM
2378,889,Withdrawal,47142.22,2023/06/24,Mobile
2379,649,Loan Payment,2686.50,2025/02/09,Online
2380,506,Withdrawal,20803.59,2024/07/04,Online
2381,566,Deposit,34744.05,2023/12/23,ATM
2382,167,Withdrawal,30072.01,2023/07/20,Branch
2383,912,Deposit,27563.87,2023/01/26,Online
2384,411,Deposit,40097.79,2025/01/07,Mobile
2385,958,Loan Payment,44478.88,2024/03/03,Online
2386,359,Loan Payment,49050.94,2023/03/05,Online
2387,901,Loan Payment,28427.47,2023/01/02,Online
2388,663,Loan Payment,48333.65,2023/10/14,Online
2389,692,Deposit,42198.58,2023/04/18,Online
2390,306,Loan Payment,42640.17,2024/06/27,Mobile
2391,753,Loan Payment,44887.96,2024/08/18,Mobile
2392,982,Withdrawal,3067.36,2024/05/27,Mobile
2393,487,Withdrawal,31467.62,2024/08/16,Online
2394,804,Withdrawal,6790.94,2024/09/21,Branch
2395,454,Withdrawal,14751.71,2023/03/16,Online
2396,631,Deposit,1665.25,2024/10/07,ATM
2397,264,Loan Payment,47362.72,2025/01/11,Mobile
2398,81,Withdrawal,7155.17,2024/05/11,ATM
2399,913,Deposit,1781.85,2023/09/19,Branch
2400,800,Withdrawal,34738.26,2023/06/25,Branch
2401,17,Loan Payment,26640.87,2024/10/28,Branch
2402,587,Loan Payment,34895.49,2024/01/31,Mobile
2403,670,Deposit,48225.70,2023/12/03,Branch
2404,138,Loan Payment,18506.77,2025/10/09,ATM
2405,110,Loan Payment,3034.22,2025/07/10,Branch
2406,848,Deposit,47520.86,2023/01/21,Branch
2407,134,Loan Payment,33332.70,2025/01/08,Branch
2408,370,Loan Payment,28301.62,2023/08/21,Branch
2409,688,Deposit,34281.59,2023/04/25,ATM
2410,263,Loan Payment,40064.47,2023/07/10,ATM
2411,221,Deposit,40211.58,2023/03/06,ATM
2412,959,Withdrawal,16891.79,2023/03/02,ATM
2413,681,Loan Payment,38713.61,2023/06/23,Online
2414,165,Deposit,42607.53,2024/09/10,Mobile
2415,331,Withdrawal,3051.26,2024/01/04,ATM
2416,23,Loan Payment,34320.81,2024/05/21,ATM
2417,331,Withdrawal,32892.01,2023/09/23,Mobile
2418,688,Loan Payment,28135.93,2024/01/21,Online
2419,43,Deposit,15936.19,2023/04/11,ATM
2420,268,Withdrawal,40744.12,2024/04/27,Branch
2421,75,Loan Payment,39642.60,2025/11/15,ATM
2422,142,Loan Payment,11741.34,2025/07/27,Online
2423,278,Withdrawal,23568.31,2024/06/30,Branch
2424,805,Loan Payment,49625.76,2024/05/17,ATM
2425,705,Deposit,13605.43,2024/07/16,ATM
2426,729,Withdrawal,13681.09,2025/04/27,Online
2427,718,Withdrawal,25843.03,2025/11/10,Mobile
2428,231,Deposit,49946.70,2024/02/09,Online
2429,695,Deposit,48357.52,2025/06/01,Branch
2430,370,Withdrawal,43463.20,2025/11/16,Online
2431,323,Withdrawal,45725.91,2023/01/02,Mobile
2432,496,Loan Payment,34211.98,2024/06/01,ATM
2433,884,Loan Payment,42645.32,2023/04/12,ATM
2434,316,Deposit,41872.73,2025/05/04,Branch
2435,445,Withdrawal,3403.44,2024/03/05,Online
2436,407,Deposit,37774.01,2024/04/30,ATM
2437,243,Deposit,31510.93,2025/02/14,Branch
2438,874,Deposit,48783.36,2024/09/14,Mobile
2439,787,Withdrawal,30884.84,2023/02/28,Branch
2440,923,Deposit,11531.21,2024/03/31,Mobile
2441,846,Deposit,17345.95,2024/02/18,Online
2442,559,Loan Payment,11574.19,2025/07/14,Online
2443,546,Deposit,36628.76,2024/09/25,Branch
2444,133,Withdrawal,27032.98,2024/05/20,ATM
2445,6,Loan Payment,43495.26,2025/07/08,Branch
2446,116,Deposit,18312.38,2024/08/08,Online
2447,556,Withdrawal,34288.52,2023/02/16,Mobile
2448,284,Loan Payment,30997.27,2023/03/05,Online
2449,653,Withdrawal,47311.05,2025/10/09,ATM
2450,304,Loan Payment,4597.37,2025/07/16,ATM
2451,256,Withdrawal,31119.80,2024/09/14,Branch
2452,934,Deposit,42510.42,2025/04/14,ATM
2453,114,Deposit,13727.10,2023/04/03,Mobile
2454,322,Withdrawal,27590.95,2024/10/14,Online
2455,459,Loan Payment,17678.60,2023/12/01,Branch
2456,204,Withdrawal,29336.18,2023/01/25,Branch
2457,550,Deposit,25187.72,2024/09/07,ATM
2458,794,Loan Payment,35802.26,2023/05/24,ATM
2459,840,Deposit,9504.20,2024/11/08,Mobile
2460,350,Loan Payment,13532.69,2023/07/21,Online
2461,861,Loan Payment,45313.73,2023/06/18,Branch
2462,412,Deposit,6175.96,2025/09/22,Online
2463,964,Withdrawal,4684.71,2022/12/29,ATM
2464,93,Deposit,15121.01,2023/01/31,ATM
2465,532,Loan Payment,3688.10,2025/10/20,Online
2466,644,Deposit,20934.36,2024/12/17,ATM
2467,738,Withdrawal,1179.38,2024/08/05,Online
2468,399,Withdrawal,31328.22,2024/12/26,Mobile
2469,124,Loan Payment,49459.60,2024/12/17,Online
2470,962,Deposit,10238.33,2024/03/03,Branch
2471,129,Deposit,9415.99,2023/07/25,Mobile
2472,264,Deposit,27706.32,2023/11/24,ATM
2473,168,Deposit,8248.92,2023/04/22,ATM
2474,273,Loan Payment,3915.94,2025/02/15,Mobile
2475,540,Withdrawal,36710.36,2025/12/02,Mobile
2476,745,Deposit,7936.98,2025/12/14,ATM
2477,833,Withdrawal,12073.20,2024/08/21,ATM
2478,717,Deposit,26866.73,2025/10/19,ATM
2479,383,Loan Payment,45152.51,2025/07/02,Branch
2480,23,Deposit,44037.50,2025/07/22,Branch
2481,862,Withdrawal,12666.07,2023/08/13,ATM
2482,619,Deposit,23210.05,2025/05/28,Mobile
2483,812,Withdrawal,38735.36,2024/07/24,Branch
2484,442,Deposit,41377.39,2025/05/11,Mobile
2485,338,Loan Payment,26481.40,2023/02/02,ATM
2486,270,Withdrawal,33671.64,2023/01/02,Mobile
2487,82,Withdrawal,19444.30,2024/03/30,Mobile
2488,712,Withdrawal,10142.98,2023/08/31,ATM
2489,797,Loan Payment,16360.36,2024/10/06,Mobile
2490,79,Loan Payment,37228.14,2023/03/04,Online
2491,198,Loan Payment,48667.84,2025/01/02,ATM
2492,400,Deposit,45884.47,2024/05/18,Branch
2493,401,Deposit,40203.53,2025/11/12,Mobile
2494,313,Withdrawal,32146.92,2025/08/02,Mobile
2495,277,Deposit,46605.81,2025/10/22,Online
2496,994,Deposit,12688.40,2023/06/26,Online
2497,585,Loan Payment,12432.42,2024/03/23,Online
2498,319,Loan Payment,37618.27,2024/04/16,Mobile
2499,863,Loan Payment,47817.06,2025/09/18,Online
2500,348,Deposit,43814.80,2025/09/30,Mobile
2501,440,Loan Payment,18525.12,2025/08/08,Mobile
2502,272,Withdrawal,10976.07,2025/01/15,ATM
2503,117,Deposit,14251.12,2023/05/06,Mobile
2504,784,Loan Payment,7141.30,2023/03/20,Online
